Iron, Fe;Carbon, C;Sulfur, S;Silicon, Si;Phosphorous, P;Manganese, Mn;Chromium, Cr;Nickel, Ni;Molybdenum, Mo;Copper, Cu;Density;Hardness, Vickers;Thermal Conductivity;Specific Heat Capacity;CTE, linear;Electrical Resistivity;Elongation at Break;Bulk Modulus;Modulus of Elasticity;Shear Modulus;Poissons Ratio;Tensile Strength, Yield;Tensile Strength, Ultimate
0.0;0.02;0.02;0.4;0.02;1.5;19.0;14.0;3.6;0.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
75.47;0.03;0.0;0.0;0.0;0.3;12.0;9.2;1.4;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
94.4;0.25;0.0;1.5;0.0;1.35;0.3;1.8;0.4;0.0;7.78;NA;37.49;NA;11.3;NA;5.0;NA;NA;NA;NA;1276.0;1520.0
96.007;0.16499999999999998;0.04;0.275;0.035;0.575;1.025;1.35;0.525;0.0;7.75;NA;52.0;0.47;12.0;1.7e-05;14.0;160.0;200.0;80.0;0.29;620.0;827.5
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;11.2;2.34e-05;19.2;160.0;205.0;80.0;0.29;910.0;924.0
0.0;0.02;0.02;0.4;0.02;1.8;20.0;10.5;0.3;0.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.72575;0.17;0.04;0.22499999999999998;0.035;0.875;0.4;0.45;0.11499999999999999;0.0;7.87;NA;51.9;0.472;11.5;1.74e-05;NA;160.0;200.0;80.0;0.29;NA;NA
97.08;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;319.0;46.6;0.475;NA;2.34e-05;14.0;160.0;205.0;80.0;0.29;690.0;1025.0
97.0;0.15000000000000002;0.04;0.25;0.035;0.8;0.525;0.85;0.5;0.325;7.8;NA;NA;NA;NA;NA;18.0;160.0;NA;80.0;NA;690.0;827.5
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;411.0;46.6;0.475;NA;2.34e-05;13.2;160.0;205.0;80.0;0.29;1085.0;1380.0
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;302.0;46.6;0.475;11.2;2.34e-05;16.0;160.0;205.0;79.0;0.3;841.0;979.0
97.4625;0.225;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;455.0;46.6;0.475;NA;2.34e-05;13.5;160.0;205.0;80.0;0.29;1149.0;1524.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;440.0;44.5;0.475;11.3;2.45e-05;12.5;160.0;205.0;80.0;0.29;1095.0;1490.0
97.2425;0.22;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;455.0;51.9;0.472;11.5;1.74e-05;13.5;160.0;200.0;80.0;0.29;1149.0;1524.0
96.0;0.4;0.02;0.23;0.02;0.7;0.8;1.83;0.25;0.0;7.83;NA;NA;NA;NA;NA;10.0;NA;NA;NA;NA;1861.0;1964.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;361.0;51.9;0.472;11.5;1.74e-05;16.0;160.0;200.0;80.0;0.29;965.0;1131.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;350.0;44.5;0.475;11.3;2.48e-05;16.5;159.0;200.0;78.0;0.29;1096.0;1138.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;292.0;46.6;0.475;NA;2.34e-05;18.5;160.0;205.0;80.0;0.29;841.0;979.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;309.0;46.6;0.475;11.2;2.34e-05;16.2;160.0;205.0;80.0;0.29;910.0;1015.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;20.0;160.0;205.0;80.0;0.29;848.0;952.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;211.0;46.6;0.475;NA;2.34e-05;22.2;160.0;205.0;80.0;0.29;415.0;696.0
0.0;0.04;0.02;0.04;0.02;4.5;25.0;22.0;2.1;0.0;NA;NA;NA;NA;NA;NA;30.0;NA;NA;NA;NA;420.0;600.0
94.75;0.15;0.025;0.25;0.025;0.25;1.4;2.625;0.4;0.25;7.75;NA;NA;NA;NA;NA;18.5;NA;205.0;80.0;0.28;552.0;NA
97.2425;0.22;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;411.0;51.9;0.472;11.5;1.74e-05;13.6;160.0;200.0;80.0;0.29;900.0;1250.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;276.0;46.6;0.475;NA;2.34e-05;16.7;160.0;205.0;80.0;0.29;605.0;910.0
97.08;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;14.5;160.0;205.0;80.0;0.29;779.0;986.0
9.0;0.025;0.01;0.1;0.01;1.3;29.25;57.0;0.0;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
95.37;0.64;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0.0;0.03;0.013;0.4;0.013;0.9;19.0;9.5;0.3;0.1;8.0;160.0;13.0;NA;18.0;NA;35.0;NA;NA;NA;NA;400.0;600.0
0.0;0.015;0.02;0.2;0.02;1.8;21.0;11.0;0.3;0.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;399.0;46.6;0.475;11.2;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;319.0;44.5;0.475;11.3;2.45e-05;15.5;160.0;205.0;80.0;0.29;848.0;1025.0
97.20750000000001;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;292.0;46.6;0.475;NA;2.34e-05;9.0;160.0;205.0;80.0;0.29;931.0;945.0
97.2425;0.22;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;14.8;160.0;200.0;80.0;0.29;805.0;1204.0
95.7;0.4;0.0;0.3;0.0;0.75;0.8;1.8;0.25;0.0;7.83;NA;37.48;0.448;11.3;NA;18.0;NA;NA;NA;NA;1035.0;1140.0
85.2;0.3;0.0;0.1;0.0;0.3;1.0;7.5;1.0;0.0;7.75;NA;NA;NA;11.3;NA;14.35;NA;NA;NA;NA;1280.0;1585.0
0.0;0.08;0.015;1.6;0.025;0.5;21.0;10.0;0.3;0.0;7.8;180.0;14.5;NA;17.6;NA;40.0;NA;NA;NA;NA;360.0;580.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;294.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;411.0;46.6;0.475;NA;2.34e-05;12.0;160.0;205.0;80.0;0.29;1035.0;1325.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;292.0;51.9;0.472;11.5;1.74e-05;19.0;160.0;200.0;80.0;0.29;655.0;938.0
97.09;0.18;0.04;0.3;0.04;1.25;0.25;0.4;0.08;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;19.0;160.0;200.0;80.0;0.29;350.0;555.0
94.29;0.23;0.04;0.30000000000000004;0.035;0.4;1.75;2.925;0.0;0.0;7.8;NA;52.0;0.47;12.0;1.7e-05;14.0;160.0;200.0;80.0;0.29;585.0;792.5
0.0;0.03;0.025;0.9;0.03;0.8;23.0;9.0;3.0;0.0;NA;NA;NA;NA;NA;NA;20.0;NA;NA;NA;NA;500.0;700.0
78.72;0.13;0.0;0.05;0.0;0.1;2.0;10.0;1.0;0.0;7.75;NA;NA;NA;NA;NA;12.0;NA;190.0;NA;NA;1207.0;1310.0
95.37;0.64;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;350.0;44.5;0.475;11.3;2.48e-05;15.5;159.0;200.0;78.0;0.29;1000.0;1138.0
97.2375;0.225;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;14.8;160.0;200.0;80.0;0.29;805.0;1204.0
0.0;0.02;0.0;1.0;0.0;0.8;23.0;12.5;0.0;0.0;NA;NA;NA;NA;NA;NA;35.0;NA;NA;NA;NA;480.0;560.0
97.2375;0.225;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;411.0;51.9;0.472;11.5;1.74e-05;13.6;160.0;200.0;80.0;0.29;900.0;1250.0
97.4975;0.22;0.04;0.22499999999999998;0.035;0.7749999999999999;0.495;0.55;0.2;0.0;7.85;372.0;46.6;0.475;NA;2.34e-05;11.3;160.0;205.0;80.0;0.29;693.0;1198.0
93.6;0.2;0.05;0.9;0.0;1.5;0.9;1.25;0.25;1.0;7.75;NA;NA;NA;NA;NA;15.0;NA;205.0;80.0;0.28;448.0;NA
0.0;0.02;0.015;0.3;0.02;1.2;19.5;10.0;0.5;0.2;7.9;160.0;15.0;NA;18.0;NA;35.0;NA;NA;NA;NA;390.0;560.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;339.0;46.6;0.475;NA;2.34e-05;19.0;160.0;205.0;80.0;0.29;814.0;958.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;372.0;46.6;0.475;NA;2.34e-05;14.6;160.0;205.0;80.0;0.29;965.0;1225.0
97.2425;0.22;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;372.0;51.9;0.472;11.5;1.74e-05;11.3;160.0;200.0;80.0;0.29;693.0;1198.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;339.0;51.9;0.472;11.5;1.74e-05;16.0;160.0;200.0;80.0;0.29;848.0;1089.0
97.2075;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;222.0;46.6;0.475;NA;2.34e-05;21.0;160.0;205.0;80.0;0.29;655.0;793.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;309.0;51.9;0.472;11.5;1.74e-05;18.5;160.0;200.0;80.0;0.29;745.0;1000.0
0.0;0.03;0.011;0.4;0.012;1.3;18.0;11.0;2.6;0.2;8.0;220.0;15.0;NA;18.0;NA;30.0;NA;NA;NA;NA;390.0;540.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;284.0;46.6;0.475;NA;2.34e-05;16.0;160.0;205.0;80.0;0.29;605.0;931.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;247.0;44.5;0.475;11.3;2.45e-05;20.8;160.0;205.0;80.0;0.29;460.0;793.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;292.0;46.6;0.475;NA;2.34e-05;18.0;160.0;205.0;80.0;0.29;745.0;958.0
0.0;0.07;0.009;0.8;0.01;6.0;18.0;8.0;0.03;0.1;NA;200.0;15.0;NA;NA;NA;41.0;NA;NA;NA;NA;460.0;650.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;11.2;2.34e-05;18.9;160.0;205.0;80.0;0.29;910.0;958.0
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;11.2;2.34e-05;18.9;160.0;205.0;80.0;0.29;910.0;958.0
0.0;0.03;0.025;0.7;0.03;0.7;18.0;12.0;2.8;0.0;NA;NA;NA;NA;NA;NA;30.0;NA;NA;NA;NA;340.0;520.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;241.0;46.6;0.475;NA;2.34e-05;22.0;160.0;205.0;80.0;0.29;495.0;786.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;284.0;46.6;0.475;NA;2.34e-05;16.0;160.0;205.0;80.0;0.29;620.0;938.0
78.72;0.13;0.0;0.05;0.0;0.1;2.0;10.0;1.0;0.0;7.75;NA;NA;NA;NA;NA;15.0;NA;190.0;NA;NA;1241.0;1310.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;339.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;848.0;1096.0
0.0;0.05;0.0;0.4;0.0;1.8;19.8;9.2;0.0;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;NA;44.5;0.475;12.3;2.48e-05;12.0;160.0;212.0;81.5;0.3;1475.0;1595.0
0.0;0.015;0.015;0.3;0.015;1.8;24.0;13.0;0.3;0.1;7.9;160.0;14.0;NA;18.0;NA;41.0;NA;NA;NA;NA;410.0;600.0
0.0;0.03;0.015;0.3;0.015;0.5;16.0;72.0;0.0;0.0;8.3;NA;16.3;0.44;12.2;1.2e-05;2.0;NA;180.0;70.0;NA;400.0;NA
95.77;0.21000000000000002;0.015;0.5;0.025;1.5;0.525;0.85;0.4;0.22499999999999998;NA;NA;NA;NA;NA;NA;14.4;NA;NA;NA;NA;1100.0;NA
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.3;160.0;200.0;80.0;0.29;958.0;1203.0
92.916;0.25;0.0;0.35;0.3;1.0;1.6;3.5;0.35;0.0;NA;NA;NA;NA;NA;NA;11.5;NA;NA;NA;NA;1250.0;NA
0.0;0.02;0.015;0.2;0.015;4.5;25.0;22.0;2.1;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.01249999999999;0.6000000000000001;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;208.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
97.5325;0.155;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;217.0;46.6;0.475;NA;3e-05;20.0;160.0;205.0;80.0;0.29;500.0;690.0
96.0;0.41;0.02;0.23;0.018;0.7;0.8;1.9;0.25;0.0;7.83;442.0;NA;NA;NA;NA;8.0;NA;NA;NA;NA;1517.0;1724.0
97.5175;0.17;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;269.0;46.6;0.475;NA;2.34e-05;19.0;160.0;205.0;80.0;0.29;650.0;883.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;309.0;44.5;0.475;11.3;2.48e-05;19.0;159.0;200.0;78.0;0.29;958.0;1014.0
97.2075;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;261.0;44.5;0.475;11.3;2.45e-05;23.9;160.0;205.0;80.0;0.29;510.0;841.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;323.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;292.0;46.6;0.475;NA;2.34e-05;25.0;160.0;205.0;80.0;0.29;560.0;745.0
0.5;0.05;0.0;0.6;0.0;2.0;1.8;94.5;0.0;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;192.0;46.6;0.475;NA;2.34e-05;26.3;160.0;205.0;80.0;0.29;360.0;635.0
0.0;0.55;0.0;0.85;0.0;1.15;19.4;9.7;0.0;0.0;NA;NA;NA;NA;NA;NA;42.0;NA;NA;NA;NA;392.0;578.0
96.22999999999999;0.07;0.025;0.4;0.025;0.55;0.75;0.85;0.2;1.15;7.85;NA;46.6;0.475;NA;2.34e-05;20.0;160.0;205.0;80.0;0.29;380.0;450.0
97.2075;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;459.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
96.48249999999999;0.405;0.04;0.22499999999999998;0.035;0.8;0.8;1.0;0.25;0.0;7.87;295.0;51.9;0.472;11.5;1.74e-05;19.0;160.0;200.0;80.0;0.29;825.0;965.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;339.0;46.6;0.475;NA;2.34e-05;14.0;160.0;205.0;80.0;0.29;876.0;1075.0
0.0;0.015;0.015;0.35;0.015;1.8;20.0;10.0;0.3;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;11.2;2.34e-05;19.2;160.0;205.0;80.0;0.29;910.0;924.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;247.0;46.6;0.475;11.2;2.34e-05;21.2;160.0;205.0;80.0;0.29;689.0;827.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;372.0;46.6;0.475;NA;2.34e-05;13.5;160.0;205.0;80.0;0.29;1140.0;1235.0
94.1;0.43000000000000005;0.04;1.625;0.035;0.775;0.825;1.825;0.375;0.0;7.87;NA;NA;NA;NA;NA;NA;NA;205.0;80.0;0.28;NA;NA
0.0;0.03;0.0;0.47;0.0;1.15;22.9;0.16;3.2;0.0;NA;NA;NA;NA;NA;NA;25.0;NA;NA;NA;NA;614.0;820.0
97.41;0.22;0.0;0.25;0.0;0.725;1.05;0.25;0.22499999999999998;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
95.075;1.025;0.025;0.25;0.025;1.2000000000000002;1.3;0.25;0.525;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;NA;160.0;200.0;80.0;0.29;NA;NA
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;284.0;51.9;0.472;11.5;1.74e-05;20.5;160.0;200.0;80.0;0.29;660.0;910.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;269.0;46.6;0.475;NA;2.34e-05;21.5;160.0;205.0;80.0;0.29;731.0;876.0
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;323.0;44.5;0.475;12.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
97.4975;0.22;0.04;0.22499999999999998;0.035;0.7749999999999999;0.495;0.55;0.2;0.0;7.85;372.0;46.6;0.475;NA;2.34e-05;12.1;160.0;205.0;80.0;0.29;654.0;1176.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;228.0;44.5;0.475;11.3;2.48e-05;12.1;159.0;200.0;78.0;0.29;972.0;1448.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;361.0;44.5;0.475;11.3;2.48e-05;13.5;159.0;200.0;78.0;0.29;786.0;1220.0
0.0;0.02;0.0;0.6;0.0;2.0;18.5;12.0;2.8;0.0;NA;NA;NA;NA;NA;NA;35.0;NA;NA;NA;NA;470.0;690.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;309.0;44.5;0.475;12.3;2.48e-05;19.0;159.0;200.0;78.0;0.29;958.0;1014.0
97.105;0.505;0.045;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;384.0;46.6;0.475;NA;2.34e-05;10.3;160.0;205.0;80.0;0.29;903.0;1255.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;247.0;46.6;0.475;NA;2.34e-05;23.0;160.0;205.0;80.0;0.29;505.0;807.0
97.5675;0.30500000000000005;0.04;0.25;0.035;0.875;0.4;0.44999999999999996;0.11499999999999999;0.0;7.85;NA;52.0;0.47;12.0;1.7e-05;NA;NA;200.0;78.0;0.29;NA;NA
94.29;0.23;0.04;0.30000000000000004;0.035;0.4;1.75;2.925;0.0;0.0;7.8;NA;52.0;0.47;12.0;1.7e-05;14.0;160.0;200.0;80.0;0.29;690.0;862.5
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;361.0;44.5;0.475;11.3;2.45e-05;14.5;160.0;205.0;80.0;0.29;972.0;1150.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;254.0;44.5;0.475;11.3;2.45e-05;22.5;160.0;205.0;80.0;0.29;515.0;814.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;235.0;46.6;0.475;11.2;2.34e-05;22.5;160.0;205.0;80.0;0.29;615.0;765.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;NA;44.5;0.475;11.3;2.48e-05;12.0;160.0;212.0;81.5;0.3;1475.0;1595.0
97.105;0.505;0.045;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;223.0;46.6;0.475;NA;2.34e-05;22.5;160.0;205.0;80.0;0.29;1076.0;1255.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;16.0;160.0;200.0;80.0;0.29;1055.0;1200.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;301.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.7;160.0;200.0;80.0;0.29;986.0;1234.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;254.0;46.6;0.475;11.2;2.34e-05;18.7;160.0;205.0;80.0;0.29;695.0;814.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;368.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
97.4975;0.22;0.04;0.22499999999999998;0.035;0.7749999999999999;0.495;0.55;0.2;0.0;7.85;455.0;46.6;0.475;NA;2.34e-05;13.3;160.0;205.0;80.0;0.29;1093.0;1510.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;254.0;51.9;0.472;11.5;1.74e-05;17.3;160.0;200.0;80.0;0.29;440.0;820.0
96.035;0.19;0.04;0.42500000000000004;0.035;1.0750000000000002;0.55;0.5;0.0;0.325;7.8;NA;NA;NA;NA;NA;17.0;NA;NA;NA;NA;483.0;NA
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;319.0;46.6;0.475;11.2;2.34e-05;16.4;160.0;205.0;80.0;0.29;1035.0;1050.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;211.0;46.6;0.475;NA;2.34e-05;25.5;160.0;205.0;80.0;0.29;385.0;675.0
96.7;0.3;0.025;0.25;0.025;0.8;1.0;0.25;0.06;0.35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.0;160.0;200.0;80.0;0.29;1034.0;1200.0
95.7;0.4;0.0;0.3;0.0;0.75;0.8;1.8;0.25;0.0;7.83;NA;37.48;0.448;11.3;NA;8.0;NA;NA;NA;NA;1530.0;1830.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;339.0;46.6;0.475;NA;2.34e-05;17.0;160.0;205.0;80.0;0.29;855.0;1050.0
94.85;0.5;0.0;0.25;0.0;0.85;1.3;1.65;0.5;0.0;7.78;NA;35.0;NA;12.2;NA;NA;NA;NA;NA;NA;NA;NA
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;284.0;44.5;0.475;10.4;2.48e-05;20.5;159.0;200.0;78.0;0.29;834.0;931.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;254.0;46.6;0.475;11.2;2.34e-05;18.7;160.0;205.0;80.0;0.29;695.0;814.0
0.0;0.025;0.015;0.4;0.025;1.5;21.5;15.0;2.7;0.0;7.9;180.0;14.0;NA;18.0;NA;40.0;NA;NA;NA;NA;400.0;600.0
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;309.0;46.6;0.475;11.2;2.34e-05;16.2;160.0;205.0;80.0;0.29;910.0;1015.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;372.0;46.6;0.475;NA;2.34e-05;16.0;160.0;205.0;80.0;0.29;1130.0;1225.0
97.5175;0.17;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;256.0;46.6;0.475;NA;2.34e-05;23.0;160.0;205.0;80.0;0.29;550.0;820.0
65.2;0.08;0.03;1.6;0.04;0.8;21.0;11.0;0.0;0.0;7.8;NA;13.0;0.49;16.5;8.4e-05;40.0;NA;200.0;NA;NA;310.0;600.0
